Date,BTC,trend,ETH,XRP,LTC,EOS ,ADA ,DOGE,TRX ,XLM ,ZEC ,ZRX ,ETC ,VET ,DASH, IOTA ,NEO ,QTUM ,MANA,XMR,BNB,ICX,LINK,XEM,ONT,BAT,OMG,SNT,DGB,BCH,ZIL,THETA
2019/4/13,5072.987191,1,163.9716003,0.325649272,78.05600051,5.319271384,0.083404015,0.002845562,0.026231485,0.115334253,69.45587078,0.317629575,6.315790886,0.006943282,119.6988572,0.31561653,11.07342865,2.892630118,0.054657724,65.19802997,18.65239784,0.370130719,0.53559942,0.066305934,1.320923686,0.313789207,1.923833942,0.025516695,0.013575593,278.6931068,0.020463563,0.118736472
2019/4/14,5149.314493,1,167.6180012,0.328243595,83.10697356,5.544974374,0.084271676,0.002876426,0.026966392,0.116881437,69.79345781,0.323879964,6.424010018,0.006953163,123.0487025,0.315862806,11.29476247,2.942406235,0.055680038,66.5298227,19.32047993,0.379950492,0.526633144,0.068209211,1.359959941,0.307920218,1.961253898,0.026820184,0.013271729,288.2443196,0.021092936,0.121441805
2019/4/15,5039.881017,1,160.5324908,0.319633453,78.40554723,5.358200277,0.082209391,0.002781445,0.026396764,0.113172768,67.59209888,0.310061833,6.177006312,0.006851608,118.7856608,0.301985079,10.71988972,2.795813513,0.052540016,64.13803286,19.39936609,0.360696626,0.495490938,0.065102587,1.302392474,0.294981733,1.849913294,0.02497199,0.013082926,313.601374,0.020766675,0.117709043
2019/4/16,5213.598377,1,166.4845379,0.326340321,80.8957131,5.523474546,0.083306886,0.002831832,0.026910693,0.116328118,69.47613612,0.324654986,6.279478173,0.007138069,121.1327511,0.310561796,10.91631775,2.883201335,0.057219077,69.37587493,19.7821335,0.367448766,0.502272149,0.065565734,1.317469413,0.325380922,1.919264381,0.027591175,0.013266684,317.6219431,0.021312042,0.132246775
2019/4/17,5218.95715,1,166.3272646,0.334831961,79.03054802,5.437276206,0.08273544,0.002782185,0.026669772,0.116455587,70.63291393,0.332670064,6.20075413,0.007040969,120.3823386,0.308450965,10.95509969,2.840672311,0.054707177,68.27571501,19.57311587,0.364073298,0.499997841,0.064156876,1.328069578,0.337679191,1.942118683,0.027718157,0.013229909,308.8530743,0.021673005,0.127927172
2019/4/18,5274.767013,1,173.4136278,0.336401506,81.95181211,5.477703292,0.081509429,0.00295924,0.02690314,0.117397025,70.5020304,0.332989248,6.324551723,0.007318005,124.0848742,0.308698214,11.2458375,2.935836326,0.057042785,69.62905989,21.70863673,0.371760016,0.521843548,0.064757289,1.335466192,0.350694745,1.977336798,0.027221794,0.013930361,305.9238354,0.022153863,0.126097887
2019/4/19,5280.354444,1,173.2282622,0.331007744,82.35504647,5.465950951,0.079281409,0.002887171,0.026432664,0.115355002,69.57552443,0.328026906,6.274050443,0.007232066,122.5832629,0.308423902,11.06415768,2.903248185,0.058969154,69.09653575,24.30866524,0.369758798,0.514482451,0.063493515,1.30434247,0.376968779,1.968258454,0.026620991,0.013665829,305.787793,0.022057526,0.121979118
2019/4/20,5307.689183,1,173.1662877,0.327647394,81.43319475,5.440705085,0.076203889,0.002903779,0.026106731,0.115816904,69.47746341,0.323211724,6.233076746,0.006981412,123.2394003,0.310181783,10.91876023,2.856027182,0.058817534,69.46010717,24.94026495,0.376690961,0.514408318,0.064402189,1.311094179,0.412230454,1.957338717,0.026430858,0.013206534,299.6037255,0.021935681,0.123379318
2019/4/21,5311.16484,1,169.9878893,0.322881362,77.11774367,5.222076753,0.074000074,0.002764574,0.025040627,0.112575056,68.58960056,0.315183084,5.911669278,0.00683288,121.6231745,0.303347531,10.56383518,2.71759844,0.056504359,68.59525627,24.2077595,0.36396697,0.499196229,0.063342512,1.237392647,0.442942232,1.864162336,0.025405178,0.012843016,290.0916175,0.021129254,0.115640328
2019/4/22,5380.93579,1,171.0434708,0.323456638,76.71712117,5.225661871,0.077731048,0.00280908,0.025087139,0.113825076,69.23427022,0.316181899,5.924286379,0.006982488,122.3163578,0.305048218,10.83101707,2.757186152,0.055857538,69.17373295,23.92644833,0.401103351,0.495276222,0.06399269,1.229528524,0.402155368,1.865617012,0.026269795,0.013057466,292.1022452,0.021279685,0.112367108
2019/4/23,5557.925728,1,170.9129642,0.321024473,74.7173442,5.166152414,0.0742822,0.002781519,0.024353083,0.111357199,67.25220759,0.30686586,5.928592064,0.006764567,118.5061001,0.296518193,10.35865845,2.664853168,0.055930725,69.92648853,22.8959248,0.385811914,0.482470337,0.063148706,1.173416576,0.419644748,1.763799773,0.025142445,0.012998035,290.8077523,0.020162939,0.110843788
2019/4/24,5452.101753,1,165.6696601,0.301795121,73.19304656,4.772387562,0.072049677,0.002587749,0.023369388,0.102773671,64.8825313,0.293041399,5.569722216,0.006375,114.729755,0.284476819,9.868310543,2.492319556,0.052618083,67.57269468,23.09418229,0.382453614,0.475343131,0.058111833,1.13132378,0.41675657,1.657442822,0.023370194,0.011768341,278.6446643,0.019298481,0.100972526
2019/4/25,5203.088599,1,153.9304406,0.290039376,71.59651316,4.588022241,0.069329555,0.002473769,0.02305626,0.099011283,61.52970759,0.273852361,5.412036865,0.006032864,109.4094972,0.267675711,9.58792684,2.332191626,0.049693763,61.69602448,22.2565648,0.359328995,0.447379139,0.05746765,1.03566717,0.389274328,1.506795742,0.022540095,0.011021019,266.8975173,0.017626736,0.095041855
2019/4/26,5295.84732,1,157.3757012,0.299402113,73.27659472,4.780000364,0.069592769,0.002546249,0.024003034,0.099991988,61.90924506,0.274074321,5.468158636,0.006109112,109.9653445,0.268083558,9.482433625,2.382009905,0.050435368,63.25303054,22.9770062,0.358956031,0.44109467,0.058657538,1.050661747,0.378623364,1.508690839,0.022785263,0.011443038,265.7629513,0.017577066,0.10418942
2019/4/27,5256.977802,1,158.2891943,0.296795278,71.89170444,4.711190447,0.070205557,0.002535798,0.023678829,0.099900672,61.22064601,0.293452097,5.507454162,0.006152734,109.654937,0.269456201,9.49612562,2.382252899,0.050641896,62.86233143,22.31561098,0.3622937,0.441374915,0.0589356,1.136781788,0.391672552,1.558936331,0.022913434,0.011055611,263.5841439,0.018742367,0.102132688
2019/4/28,5257.803249,1,156.5951891,0.296773284,69.31300748,4.696845811,0.06851306,0.002519119,0.023533356,0.097724902,60.11251798,0.28005275,5.580442488,0.006071586,110.2271743,0.266587079,9.26955442,2.355287266,0.050073714,61.82471171,22.85249365,0.353369645,0.447119343,0.05723883,1.112056309,0.401712723,1.513779833,0.022679706,0.01080132,254.3597455,0.018185272,0.097974794
2019/4/29,5199.755009,1,154.0802824,0.291808506,67.17771709,4.480415931,0.064263125,0.002468123,0.022691094,0.095477046,57.57211087,0.275119012,5.54243515,0.005836121,107.0974289,0.302417284,9.414043141,2.292941343,0.049346539,60.71336785,21.57229995,0.326399233,0.42965829,0.054076717,1.043754778,0.375410418,1.467849723,0.021883415,0.010562541,233.1400783,0.017173615,0.090872857
2019/4/30,5292.803975,1,160.7446918,0.306720306,73.72560205,4.792268476,0.069647118,0.002542778,0.02386508,0.099685132,60.22958895,0.281246902,5.844460512,0.006227957,110.1981621,0.296597591,9.675816898,2.412689254,0.050585721,61.65062766,21.76677002,0.338208784,0.465824254,0.055644176,1.091718048,0.381394283,1.559241734,0.022705908,0.010532281,265.033468,0.017784049,0.09271206
2019/5/1,5354.5868,1,159.4893144,0.301680964,73.12887276,4.738540188,0.068443573,0.002515695,0.023726593,0.100858554,60.57928425,0.277931976,5.789731926,0.006532396,115.846574,0.29245266,9.667880445,2.428401077,0.050966324,64.49598108,21.77171026,0.331549689,0.471284652,0.055206498,1.111843683,0.386568982,1.588395863,0.022596427,0.010374526,269.6025159,0.017769527,0.095254328
2019/5/2,5450.70662,1,160.957188,0.300714776,73.15727705,4.753311865,0.068048675,0.002577629,0.023436174,0.099947931,59.55842867,0.283633896,5.748767569,0.006449387,116.0548941,0.279097233,9.804917505,2.588730262,0.050809661,64.28285872,23.38732876,0.33215546,0.460575363,0.055455377,1.107423549,0.377278263,1.669389553,0.022816587,0.010375686,268.2222641,0.018364267,0.09466221
2019/5/3,5731.4931,1,166.6321153,0.306138753,78.66627545,5.050659167,0.069361873,0.002697698,0.023917368,0.101748063,62.29295292,0.28797896,6.024351801,0.006631983,119.5322895,0.288309444,9.878854392,2.593788328,0.051811821,66.15075045,23.59959421,0.336552396,0.508847331,0.055943344,1.132355314,0.375710295,1.679679864,0.02278977,0.010589932,290.7280971,0.017629944,0.095471795
2019/5/4,5803.943309,1,162.8363169,0.303128567,77.54112812,4.923823507,0.066632796,0.002703319,0.023218575,0.09871145,60.57059009,0.27532444,5.810633824,0.006489138,119.5458897,0.278531264,9.400950501,2.471075527,0.051048252,67.46580855,22.73977036,0.33973079,0.495584355,0.05444372,1.08633908,0.359841213,1.593116433,0.022288001,0.01005599,289.5319256,0.016300823,0.090261887
2019/5/5,5749.32378,1,162.370135,0.300561856,75.55518321,4.860805026,0.065680766,0.002670651,0.023321627,0.09859146,59.28215204,0.270781311,5.714387339,0.006402982,118.3650732,0.278610704,9.21254373,2.442354026,0.05159757,66.1149448,22.84671087,0.334185559,0.505069918,0.052157028,1.084639574,0.357181672,1.565976049,0.022017065,0.010095861,292.7679396,0.016440499,0.087733005
2019/5/6,5715.757136,1,172.8283285,0.301147546,74.64312621,4.872384059,0.066451684,0.00258635,0.023833328,0.09737829,59.9157395,0.28227878,5.67226492,0.006250986,119.2119349,0.275777361,9.142081376,2.414377173,0.054635341,66.54524763,22.11265108,0.335024807,0.572219166,0.053298139,1.068495199,0.344707166,1.594515305,0.022318658,0.010417996,287.2970552,0.01685653,0.090197618
2019/5/7,5841.053771,1,170.0958975,0.297903399,74.21684694,4.82418024,0.063882851,0.002540969,0.023958538,0.09437534,57.5847379,0.267012935,5.631256338,0.006162265,117.2915586,0.267011098,8.943606362,2.38618922,0.050898019,65.66230546,21.38139633,0.321168466,0.555693952,0.050973493,1.041349949,0.318337045,1.610348811,0.022002024,0.010521073,286.6567429,0.016313287,0.086639114
2019/5/8,5957.856733,1,170.1106331,0.299766317,74.12328215,4.871796705,0.06421839,0.002575117,0.024550762,0.09328684,57.79847564,0.272137782,5.685874194,0.006268987,117.5058201,0.286522756,8.997845781,2.411434344,0.050932572,66.98463579,20.59711189,0.319588837,0.589987474,0.05077923,1.043893018,0.31406802,1.650307592,0.021955691,0.010248805,284.6232971,0.016824018,0.08560369
2019/5/9,6168.268996,1,170.5754942,0.296322718,73.94666112,4.842011424,0.061683513,0.002511678,0.023427784,0.089985379,56.56978785,0.255636567,5.569013771,0.005974156,112.3953153,0.272768561,8.597592412,2.344290536,0.045761118,64.62060595,18.73969018,0.295982653,0.637562529,0.047203684,1.016523211,0.283625391,1.589836367,0.021249339,0.010199885,283.9758051,0.015863778,0.080963377
2019/5/10,6370.233759,1,172.6820909,0.299614086,77.0062183,4.809339681,0.063242576,0.002549952,0.023505597,0.092068592,57.49756563,0.266677958,5.62936017,0.006074287,112.697587,0.277423056,8.767147933,2.356737291,0.048034041,67.88063977,19.55523566,0.31725018,0.676104703,0.051097546,1.059886844,0.360654621,1.59149234,0.02136505,0.010371512,286.835565,0.016165454,0.084823329
2019/5/11,7258.261281,1,196.6901677,0.328317311,90.56300855,5.587260492,0.076628151,0.00280242,0.025612929,0.104901347,64.25164785,0.302101699,6.196664231,0.006514787,124.6804391,0.317773653,9.987673903,2.584331478,0.052982269,77.73459839,21.31073846,0.347281163,0.694387635,0.061308832,1.237767213,0.369787099,1.797067876,0.023589411,0.011720022,358.3854697,0.017512106,0.091792553
2019/5/12,6953.751389,1,187.2720184,0.30935237,84.46695562,5.32424255,0.069985537,0.002605994,0.023800529,0.098548687,60.41407914,0.276530172,5.829268928,0.006087912,124.3919414,0.300336939,9.292545231,2.407930069,0.049487356,75.53175947,20.77462731,0.325260935,0.659760403,0.055637726,1.163580012,0.353753187,1.645593138,0.021737642,0.010447075,354.3194988,0.015855079,0.086149093
2019/5/13,7805.981649,1,196.076113,0.324773315,87.62886947,5.536465175,0.072918842,0.002772801,0.024570251,0.099991778,63.55817501,0.283852008,6.078508463,0.006355273,130.8462389,0.336897187,9.728418007,2.485330591,0.05083863,79.06849296,23.49448352,0.329759932,0.64969009,0.057752143,1.2774666,0.354610643,1.719996595,0.022460489,0.010586496,384.4107876,0.016603278,0.090005572
2019/5/14,7990.055554,1,218.2846097,0.407491033,91.3049012,6.04017842,0.084299251,0.003071612,0.027637135,0.113429275,67.96000754,0.301627651,6.538993919,0.00704969,141.5781731,0.374448938,11.0507413,2.780672698,0.054424115,83.145249,23.53717172,0.356146041,0.830395684,0.064564263,1.47386273,0.365783981,1.867951842,0.025555257,0.01156463,390.0412005,0.017483347,0.10224344
2019/5/15,8192.223139,1,248.7450043,0.458996448,102.7802656,6.507304322,0.094907147,0.003323642,0.03141172,0.139657263,77.37126555,0.363098762,7.643903402,0.007909185,153.4487808,0.437021035,12.88793397,3.253259893,0.057180344,94.84895793,26.96507655,0.396282821,0.844747382,0.079969378,1.596180023,0.402663892,2.193274488,0.028196277,0.015346896,405.7155937,0.020357099,0.117408537
2019/5/16,7875.9132,1,264.9001214,0.419605752,95.56479157,6.494298192,0.088172054,0.003145192,0.028769225,0.138109137,75.28061716,0.339187194,7.644914377,0.008141409,149.1205381,0.413115238,12.05459379,3.117904709,0.057113485,85.86198441,26.47683586,0.388250905,0.925733427,0.098873964,1.437740933,0.380716712,2.142802445,0.027531545,0.013441503,397.545106,0.019190313,0.112684713
2019/5/17,7343.371457,1,243.5704992,0.388207589,89.67761664,6.032226842,0.083151832,0.002931697,0.027386859,0.129399055,73.12602617,0.327124403,7.256557683,0.007619016,138.8293579,0.394034312,11.23978931,2.895060757,0.05498036,81.5828589,25.70847774,0.371061137,0.894626712,0.091306067,1.387522613,0.37032104,1.987271295,0.025573503,0.012737419,367.2050399,0.018002063,0.111361915
2019/5/18,7300.655158,1,235.3272013,0.373725485,87.15399364,5.926518566,0.079275113,0.002926516,0.026930313,0.131758003,72.12876351,0.324684245,7.210599882,0.007764779,141.6694717,0.380604364,10.76395402,2.835278535,0.059654013,79.988466,28.95589218,0.372096935,0.943046439,0.087213077,1.322795727,0.375196599,1.890214555,0.025771534,0.012484272,360.0499119,0.01713029,0.118210614
2019/5/19,8168.73069,1,260.596984,0.41652545,95.36000074,6.479110479,0.086677757,0.003175471,0.028489753,0.143033918,77.80659863,0.337187019,7.778356243,0.007945503,172.5337875,0.42098154,11.70191544,3.15222429,0.055010496,90.11500384,29.2142513,0.384271903,0.992088473,0.094374931,1.42066287,0.386708979,2.095496236,0.027230821,0.013027558,418.3003134,0.018202927,0.117447558
2019/5/20,7976.851713,1,251.9614995,0.397631114,91.39810381,6.249161394,0.084772631,0.003038258,0.027895188,0.135618901,76.46411448,0.319540189,7.404695474,0.007672699,167.9045824,0.404638297,12.05667021,3.103618931,0.054842788,86.67410838,29.1301795,0.369930306,1.116151785,0.088977424,1.378008616,0.363259195,2.037818146,0.026096047,0.012570013,412.9766683,0.017794628,0.111854702
2019/5/21,7958.365526,1,256.0830402,0.397765559,91.37524183,6.286453102,0.084504719,0.003150616,0.028811668,0.13446905,75.05783679,0.334612893,7.435670144,0.007748039,166.7261979,0.415115279,12.18194475,3.164384828,0.058211921,88.45292498,32.40236518,0.40297376,1.18872633,0.086929927,1.394584371,0.369219965,2.115702111,0.026849208,0.014763569,417.2573288,0.020817732,0.113794204
2019/5/22,7665.796854,1,244.549463,0.37508569,88.21450391,5.951457664,0.078129,0.002980177,0.027169657,0.122820746,70.2936101,0.30582405,6.950648562,0.007156681,155.0831308,0.386172959,11.23443239,2.870626506,0.055855409,83.7113544,31.34685233,0.3792473,1.244032563,0.079373543,1.331013346,0.345349456,1.949937014,0.025933665,0.014604813,391.322156,0.021340881,0.106100563
2019/5/23,7861.812792,1,244.6460958,0.379831907,88.83902014,6.022271053,0.080138282,0.002939411,0.02718039,0.124893501,71.74263221,0.313072759,7.03363383,0.007431774,154.097885,0.386675767,11.36175366,2.879289475,0.060952896,84.84244674,31.67731409,0.383934291,1.335564171,0.080610321,1.313927378,0.345821093,1.917189789,0.026147438,0.014373819,402.9423264,0.020259066,0.10802222
2019/5/24,7977.244882,1,248.5452629,0.382701941,100.2366801,6.387916513,0.080493025,0.003038181,0.027853428,0.125596078,72.18194065,0.314251944,7.287633768,0.007377191,155.8343652,0.384635492,11.46789283,2.910603158,0.060343264,85.35297564,34.05990832,0.384837059,1.314654097,0.084421442,1.337051631,0.351104726,1.966787625,0.026497587,0.01488988,407.801282,0.019245891,0.11883197
2019/5/25,8037.627432,1,250.8203647,0.386310791,102.4431938,6.37335725,0.08020427,0.002992317,0.027951328,0.124837656,72.17120368,0.32170999,7.280412504,0.007421464,155.6815747,0.388059063,11.41802173,2.898838226,0.060275423,86.51828997,35.12279275,0.376182487,1.117405706,0.08336441,1.351825631,0.347188936,1.969276177,0.026556165,0.015779705,404.7850541,0.019759929,0.135594527
2019/5/26,8631.080578,1,266.1221821,0.40808037,111.3320966,6.868307751,0.08570334,0.00315047,0.031115724,0.132612116,75.56661352,0.329166761,7.659759303,0.007592103,161.6588276,0.414700414,11.92810708,3.084750207,0.060949017,91.83875451,33.53523858,0.38208096,1.082609645,0.087553115,1.414167531,0.353815771,2.079917117,0.027961658,0.015609451,430.2270151,0.019780959,0.124383126
2019/5/27,8816.033915,1,273.4050882,0.436673557,118.6236123,8.079938767,0.091890182,0.003173063,0.035220065,0.137827771,76.8530501,0.336310032,8.216471611,0.008021875,167.1826679,0.445727861,12.49090319,3.247438959,0.062258348,97.95294407,34.23934052,0.396599501,1.201355431,0.091871507,1.497209183,0.377852495,2.215988016,0.030573133,0.016697561,444.033613,0.020922395,0.126413135
2019/5/28,8726.97811,1,271.2278672,0.447068004,114.5910822,8.06648378,0.092935662,0.003224763,0.034544462,0.139191072,85.88181243,0.337103882,8.240226965,0.007830889,170.004107,0.481089793,12.66173012,3.225111591,0.060489381,93.11688721,33.12236093,0.398077583,1.289822871,0.091632205,1.47701418,0.370134066,2.267439331,0.030516026,0.016154888,433.4854556,0.021989925,0.131503162
2019/5/29,8650.677406,1,268.7857565,0.444211484,114.8635104,7.960028718,0.090934473,0.003171409,0.033743288,0.136048914,85.11440025,0.345495861,8.177356691,0.007694306,168.3653252,0.511843116,13.59573042,3.301798186,0.061299592,93.8,33.60645348,0.408490402,1.173014388,0.090413778,1.530810951,0.361126697,2.276952602,0.029870407,0.01636672,453.4439122,0.020923695,0.1469279
2019/5/30,8310.891063,1,255.3773631,0.423119421,108.5564343,7.334060453,0.08489877,0.00327914,0.031416023,0.129424755,83.50448979,0.325868442,8.123276436,0.007510599,163.2962824,0.475314281,12.61931576,3.135241645,0.057754813,92.81686022,31.76155997,0.394775449,1.012296685,0.091293887,1.458054109,0.339422785,2.179186634,0.027890821,0.014665136,424.5244478,0.019260087,0.132794679
2019/5/31,8575.646353,1,268.1260392,0.43942584,114.6788214,8.590282018,0.089792946,0.003539854,0.032855835,0.134190394,90.60722059,0.347332781,8.684221642,0.007684937,166.1318706,0.506313301,13.58994988,3.323021248,0.059954013,94.11112843,32.93210778,0.401533036,1.020086906,0.097767356,1.525821115,0.350160621,2.265360015,0.028986651,0.015352086,444.5179642,0.020950408,0.136178025
2019/6/1,8554.261728,1,264.7273243,0.429539982,112.4047804,7.75345032,0.090658821,0.003518907,0.037336631,0.132985174,86.315055,0.341847819,8.583310512,0.007780712,163.5504299,0.481471463,13.67606832,3.524527076,0.057272645,92.93051428,32.92165108,0.389476037,0.95903272,0.093482819,1.469956247,0.358508694,2.226386178,0.028336202,0.015614476,432.189953,0.020385609,0.131424902
2019/6/2,8743.705469,1,269.9388295,0.445941692,114.7639186,7.759595077,0.096378879,0.003404796,0.038600696,0.136972753,88.75417906,0.343168979,9.569956428,0.007805463,165.2690054,0.490659538,14.11324013,3.590384878,0.059741267,94.68783786,33.22954216,0.430876501,1.023732185,0.095406218,1.503708942,0.357679332,2.356360527,0.029326449,0.016495899,443.2927064,0.021375507,0.140161333
2019/6/3,8173.632762,1,251.7525753,0.425268776,106.7985243,6.7302599,0.088824876,0.003290434,0.034317884,0.129194362,84.07519879,0.322571709,9.463583027,0.007200477,156.6937779,0.44845756,12.58934151,3.171132833,0.053164136,89.43750285,30.90930524,0.38801829,0.913136917,0.087294657,1.355062287,0.34525408,2.101797888,0.027409437,0.015263663,405.8879003,0.0210958,0.131858451
2019/6/4,7683.636261,1,240.2394337,0.400012334,101.863409,6.264107974,0.082378006,0.002939056,0.034818045,0.120769056,77.60329905,0.307880023,8.241965175,0.007412114,143.4929045,0.423836813,11.40840567,2.951332892,0.050643525,83.20562338,29.11703518,0.359438778,0.879074987,0.08180913,1.249614767,0.330334869,1.953795878,0.025463673,0.014113606,383.3301337,0.021877848,0.123917846
2019/6/5,7812.448855,1,246.8265691,0.403393523,104.1100147,6.435614496,0.083237266,0.003140849,0.034142574,0.122053693,80.59263922,0.321841467,8.144273313,0.007675226,147.7878156,0.433486417,11.61533741,3.030807144,0.051430423,85.1426905,30.98179915,0.362258558,1.080937668,0.083527584,1.311930723,0.329419194,1.982517685,0.026311161,0.014464898,398.8116242,0.021990749,0.130817957
2019/6/6,7821.123897,1,249.9679118,0.422371422,112.0709196,6.391406224,0.08386005,0.003054533,0.03271898,0.125679802,80.1657043,0.325531345,7.984409888,0.00770592,144.3824839,0.424615276,11.73475364,3.014735902,0.057422269,87.76944797,31.31891223,0.366560583,1.129127522,0.084133866,1.313433651,0.329253924,2.012997592,0.026514658,0.014681119,397.6112953,0.023696464,0.131662746
2019/6/7,8036.108159,1,250.6368932,0.423156871,118.2586886,6.672637189,0.085773804,0.003199716,0.033844689,0.12803803,83.769395,0.333608894,8.250000211,0.007777714,149.6211347,0.445688332,12.29042235,3.150173693,0.059025408,88.24856619,31.60817387,0.380449988,1.187184275,0.086888746,1.333303405,0.340488038,2.031478898,0.03045695,0.014612652,401.2556579,0.025662973,0.134474033
2019/6/8,7942.539284,1,244.6298057,0.411545205,118.6948395,6.386285388,0.08430244,0.003159319,0.032486542,0.124742424,80.78898828,0.343913401,8.477221237,0.007668391,145.7610723,0.431882334,12.03712441,3.013884727,0.058224778,87.59517287,31.85574208,0.379456215,1.149631214,0.085467233,1.336983192,0.339153219,2.002176765,0.028431828,0.013988428,394.5963705,0.02526154,0.140636229
2019/6/9,7668.029628,1,232.0415842,0.387051361,115.1149354,6.162980134,0.079250541,0.002977261,0.029947695,0.119031766,77.46388062,0.317657385,8.140443836,0.007262269,142.7305235,0.408085012,11.54076834,2.920867822,0.057051686,83.62689851,30.25359142,0.353432141,1.060697458,0.081279769,1.345516078,0.319875094,1.891569967,0.028354935,0.012942689,380.4715754,0.022477758,0.129961543
2019/6/10,8002.729983,1,247.2522762,0.400943351,129.7507982,6.431208341,0.085448814,0.003195392,0.031711729,0.123868293,80.28685205,0.332605667,8.320671385,0.007727085,151.6439915,0.430320658,12.31891882,3.205612222,0.05960106,86.80857491,32.08186418,0.378370812,1.194443972,0.084553511,1.407953665,0.333977697,2.028198421,0.029830821,0.013028494,394.3216959,0.024676676,0.143957506
2019/6/11,7897.975477,1,245.0893785,0.392972679,135.8865027,6.325875876,0.087873783,0.003105569,0.031253244,0.122874991,79.749769,0.325023622,8.234949946,0.007502788,147.6612212,0.422962525,12.29459825,3.144255432,0.05954515,86.65414842,31.97493864,0.378391394,1.133691823,0.083342554,1.421559324,0.325271039,1.977646097,0.029832106,0.012421158,387.9786933,0.02314277,0.141116723
2019/6/12,8145.059098,1,260.5666341,0.400999891,134.7032168,6.413981511,0.096198761,0.003084203,0.033562073,0.126706708,89.80728714,0.332337776,8.589384838,0.00761405,156.8186845,0.435896889,12.86583643,3.215444994,0.055155326,90.51104018,34.93884297,0.394338293,1.140935014,0.0857002,1.422859244,0.334117228,2.054217065,0.030108376,0.012622543,394.1529705,0.023144859,0.137661015
2019/6/13,8227.625726,1,255.1204266,0.400896649,131.1534727,6.46650176,0.089834399,0.003088416,0.032625502,0.124596324,87.83311457,0.325574093,8.551794069,0.007618238,153.6289295,0.440352893,13.0197337,3.31243286,0.058000854,90.07346558,35.06496914,0.384649441,1.836607128,0.084931937,1.432394575,0.325950605,2.101332858,0.029373711,0.01236804,412.3778263,0.023293207,0.132668234
2019/6/14,8671.505389,1,263.9285384,0.404907366,132.0976451,6.545834776,0.090273187,0.003297183,0.032044075,0.124690333,90.63802485,0.348833601,8.520518629,0.007323156,153.715898,0.432266375,13.46426805,3.410660976,0.058563133,90.95349258,32.53511291,0.370248538,1.632367254,0.085127325,1.418300161,0.322325683,2.110634119,0.029355235,0.012397065,419.6342977,0.023910734,0.129031126
2019/6/15,8818.609507,1,268.1121929,0.409932101,137.6773361,6.887993973,0.091514252,0.003220038,0.03268631,0.126421958,92.2229394,0.36907061,8.588720672,0.007361436,154.4479411,0.438112052,13.95058342,3.525532434,0.059520283,94.54934439,32.73662176,0.373369123,1.726637156,0.085435838,1.437914011,0.332514854,2.099183442,0.02901157,0.012726659,421.742957,0.024677403,0.130756467
2019/6/16,8978.772588,1,269.0716935,0.427079846,136.6466312,6.98317311,0.092248501,0.003296697,0.032856219,0.128804319,93.79083473,0.357452957,8.711093274,0.007267132,156.2640237,0.448396847,14.03582614,3.657842847,0.057129943,95.55886326,32.29551616,0.367338872,1.662362167,0.087303166,1.450720652,0.338116848,2.117496806,0.029010896,0.012737728,427.8032572,0.025681948,0.127656497
2019/6/17,9312.868295,1,273.1236885,0.445518123,133.9626898,7.117106019,0.093138246,0.003210169,0.033816109,0.130536143,102.7024826,0.352114544,8.78744171,0.007329515,158.5005287,0.441474809,14.17787686,3.647922851,0.058354966,97.62885544,33.8264991,0.36074314,1.963237764,0.090096938,1.53494783,0.343438953,2.122322277,0.028929234,0.0126237,431.6857798,0.025869078,0.12796505
2019/6/18,9094.021746,1,264.7879311,0.428744319,135.7481646,6.781571901,0.089585936,0.00319934,0.033027778,0.124564413,112.5782954,0.347222146,8.449503238,0.007383656,158.5505002,0.432419933,13.67200019,3.571840449,0.057390905,97.33623857,34.49030312,0.357082426,1.819572764,0.08609202,1.431720354,0.350110854,2.045877305,0.027856576,0.013088881,413.7001772,0.02306368,0.127161566
2019/6/19,9285.928674,1,269.1527998,0.436205547,136.5322781,6.880695905,0.090160743,0.003162933,0.033385828,0.124433007,111.0225511,0.341606573,8.553747482,0.007309771,161.9908978,0.4363734,13.77510596,3.584453381,0.059077909,100.8592834,35.25139482,0.358154913,1.839261661,0.08733178,1.437570476,0.339982451,2.097052188,0.028491448,0.015900628,416.6139363,0.022422265,0.128208315
2019/6/20,9548.314565,1,272.334691,0.431192459,135.8029017,6.855264118,0.088357588,0.003158801,0.032781195,0.121659999,109.4336745,0.331188816,8.521541848,0.006930013,161.8223117,0.417788756,13.58828879,3.514758688,0.062286929,105.7905357,36.8299815,0.340511142,1.763196381,0.086250184,1.409233059,0.331418676,2.028418816,0.028597721,0.014504939,414.2033856,0.02128362,0.128956758
2019/6/21,10118.35946,1,294.475623,0.444195434,138.6194779,7.063243778,0.089484939,0.003240805,0.033246756,0.123039001,109.4494685,0.333979935,8.738300232,0.006844448,167.7460514,0.425244956,14.01438801,3.587461058,0.059817628,109.1652778,38.91793858,0.331200222,1.702957465,0.088236968,1.423285859,0.328115245,2.065968973,0.029160578,0.013724335,439.8727918,0.020319108,0.125937543
2019/6/22,10704.92215,1,310.6549987,0.475668985,141.8226405,7.470750821,0.094393213,0.003300171,0.037276003,0.129236808,112.9264981,0.348457714,9.171066915,0.007004373,176.7360788,0.462927465,17.48582203,3.914075145,0.059648743,115.0196213,37.92614437,0.344312809,1.843065841,0.09203164,1.592449747,0.331555675,2.262545636,0.030063905,0.014916445,482.0373786,0.0206241,0.131414236
