Date,BTC,trend,ETH,XRP,LTC,EOS,ADA,DOGE,TRX,XLM,ZEC,ZRX,ETC,VET,DASH,IOTA,NEO,QTUM,KNC,MANA,XMR,BNB,ICX,LINK,XEM,ONT,BAT,OMG,REP,ARDR,SNT,BTS
2018/12/20,"4,076.00",0,114.61,0.37552,32.384,2.7205,0.038729,0.002653,0.017066,0.12432,65.56,0.34906,4.7181,0.00448,96.63,0.34902,7.2182,2.3661,0.17935,0.0521,55.586,5.66,0.24446,0.33,0.0737,0.0411,0.14951,1.6241,7.36,0.05555,0.017696,0.0411
2018/12/21,"3,850.90",0,108.18,0.35655,30.379,2.6089,0.040328,0.002466,0.019833,0.11839,61.43,0.31771,4.4862,0.004394,84.3,0.32545,6.9044,2.2185,0.15612,0.0541,52.462,5.47,0.24107,0.29,0.07556,0.0408,0.13955,1.477,7.06,0.0515,0.017343,0.0408
2018/12/22,"3,964.40",0,115.84,0.36033,31.534,2.6022,0.041584,0.002446,0.020721,0.1202,63.02,0.33293,4.6123,0.00457,86.37,0.34718,7.0771,2.347,0.16066,0.0558,52.352,5.83,0.25033,0.28,0.07465,0.04195,0.14595,1.5417,7.39,0.05945,0.017931,0.04195
2018/12/23,"3,944.40",0,129.6,0.36988,33.124,2.802,0.043708,0.00249,0.020674,0.1247,64.63,0.34282,4.8475,0.004642,89.49,0.36542,7.6533,2.7364,0.16512,0.0565,53.405,5.96,0.25852,0.3,0.07353,0.04338,0.1463,1.6416,8.48,0.05728,0.019704,0.04338
2018/12/24,"4,026.10",0,139.23,0.40356,32.893,2.7702,0.045029,0.002507,0.02077,0.13059,67.68,0.35848,5.0695,0.004717,90.22,0.35778,8.3866,2.5276,0.16877,0.0542,56.351,6.1,0.26947,0.31,0.076,0.04518,0.15077,1.5865,8.63,0.05855,0.019535,0.04518
2018/12/25,"3,762.50",0,128.39,0.37866,30.625,2.5021,0.041059,0.002379,0.019693,0.11877,60.57,0.32317,4.6636,0.00431,82.59,0.33365,7.5985,2.3979,0.15108,0.0488,51.067,5.44,0.24087,0.3,0.06855,0.0397,0.13576,1.4494,7.65,0.0536,0.017766,0.0397
2018/12/26,"3,793.70",0,130.06,0.37548,30.438,2.5682,0.040568,0.002393,0.020076,0.11903,60.3,0.34086,5.4089,0.004319,82.79,0.33253,7.7969,2.3698,0.15943,0.0488,49.661,5.6,0.23914,0.29,0.06966,0.0391,0.13978,1.4656,7.9,0.05435,0.017615,0.0391
2018/12/27,"3,586.90",0,114.56,0.33661,27.671,2.2893,0.036107,0.002299,0.018168,0.10759,55.25,0.30908,4.7259,0.00384,74.6,0.31686,6.8981,2.0745,0.1428,0.0437,44.372,5.17,0.21704,0.27,0.06345,0.03561,0.12929,1.2926,7.23,0.05053,0.016282,0.03561
2018/12/28,"3,861.60",0,136.61,0.37365,31.997,2.6287,0.041146,0.002377,0.02033,0.1192,61.84,0.32893,5.1995,0.004299,82.57,0.36723,7.9158,2.2367,0.16031,0.0498,50.175,5.88,0.24043,0.29,0.06814,0.0388,0.13802,1.4542,7.92,0.05577,0.017875,0.0388
2018/12/29,"3,706.80",0,133.67,0.35945,30.314,2.5639,0.040333,0.002313,0.019424,0.11442,58.69,0.31143,5.0394,0.00402,77.53,0.35108,7.7758,2.2581,0.15356,0.0473,47.705,5.65,0.22981,0.29,0.06579,0.038,0.13732,1.4166,8.04,0.05457,0.017115,0.038
2018/12/30,"3,815.00",0,138.45,0.36759,31.444,2.6494,0.042611,0.002333,0.019573,0.11563,59.05,0.31737,5.2074,0.004148,80.5,0.36041,8.0776,2.2753,0.15963,0.0469,49.023,5.89,0.24078,0.29,0.06756,0.0389,0.13845,1.3995,7.99,0.05596,0.017742,0.0389
2018/12/31,"3,709.40",0,131.9,0.351,29.893,2.5469,0.040535,0.002327,0.018654,0.10998,55.65,0.29342,4.9527,0.003929,77.89,0.35598,7.5268,2.1532,0.1511,0.0441,46.374,6.11,0.23271,0.32,0.06363,0.0374,0.12528,1.3367,7.72,0.05207,0.016991,0.0374
2019/1/1,"3,809.40",0,139.61,0.36326,31.56,2.6354,0.041977,0.002347,0.019245,0.11365,58.75,0.31183,5.2102,0.004083,79.9,0.36995,7.925,2.2249,0.15749,0.0455,48.668,5.99,0.23845,0.32,0.0651,0.03909,0.13176,1.4082,8.01,0.05573,0.017534,0.03909
2019/1/2,"3,873.80",0,152.95,0.37138,32.776,2.8416,0.044337,0.00235,0.019758,0.11704,60.32,0.32328,5.3287,0.004135,83.26,0.39404,8.0291,2.2123,0.16384,0.0453,52.971,6.05,0.25019,0.32,0.06605,0.04081,0.1345,1.4957,8.73,0.0568,0.018019,0.04081
2019/1/3,"3,780.10",0,146.94,0.35434,31.453,2.6515,0.042003,0.002293,0.019641,0.11161,57.84,0.3161,4.9962,0.003971,79.02,0.37893,7.6475,1.9408,0.1544,0.044,50.033,5.79,0.25509,0.36,0.06416,0.03869,0.13281,1.4402,8.51,0.05546,0.017541,0.03869
2019/1/4,"3,802.70",0,152.86,0.3556,31.905,2.6885,0.043085,0.002243,0.021107,0.11324,57.72,0.31677,5.1974,0.004027,79.51,0.3768,7.5618,2.2075,0.15704,0.0447,50.962,5.96,0.27145,0.42,0.06393,0.03892,0.13901,1.4487,9.04,0.05779,0.017743,0.03892
2019/1/5,"3,785.40",0,153.49,0.35106,34.439,2.6659,0.044035,0.002249,0.021909,0.11181,57.14,0.31853,5.0486,0.004,79.04,0.36895,7.856,2.2375,0.15622,0.0452,50.019,5.97,0.26504,0.37,0.06394,0.0389,0.13815,1.4825,9.22,0.0623,0.018688,0.0389
2019/1/6,"4,004.10",0,154.96,0.36412,38.575,2.8354,0.048258,0.002257,0.022498,0.11903,60.77,0.3348,5.3906,0.004247,84.08,0.38194,8.5906,2.3161,0.16631,0.045,55.337,6.26,0.28124,0.39,0.06506,0.0405,0.14545,1.5493,9.32,0.06435,0.019187,0.0405
2019/1/7,"3,985.90",0,149.96,0.36186,37.462,2.7465,0.047548,0.00223,0.023363,0.12249,59.99,0.32049,4.8215,0.004125,82.01,0.36886,8.3955,2.2668,0.16106,0.0448,53.36,6.2,0.27313,0.37,0.06419,0.04228,0.13816,1.4748,9.29,0.06381,0.018874,0.04228
2019/1/8,"3,971.00",0,148.41,0.36311,38.926,2.7614,0.047798,0.002223,0.025904,0.12161,59.77,0.32225,4.9003,0.004297,80.08,0.36282,9.0995,2.2037,0.15962,0.0446,53.072,6.52,0.27209,0.41,0.06339,0.04187,0.13922,1.481,9.89,0.06282,0.019003,0.04187
2019/1/9,"3,978.00",0,148.79,0.36664,38.354,2.8744,0.051425,0.002215,0.027881,0.12251,59.95,0.32151,4.9045,0.004699,84.63,0.3677,9.084,2.3897,0.16276,0.0458,52.564,6.56,0.28153,0.4,0.06376,0.04163,0.14168,1.5099,9.83,0.06299,0.020342,0.04163
2019/1/10,"3,603.70",0,125.63,0.32724,33.014,2.3898,0.043642,0.002079,0.025388,0.10635,54,0.28003,4.3321,0.003967,72.18,0.30962,7.8615,2.0579,0.13759,0.0375,45.328,5.8,0.23326,0.35,0.05499,0.03657,0.12453,1.2618,8.92,0.05276,0.021052,0.03657
2019/1/11,"3,616.50",0,125.15,0.32749,31.637,2.3728,0.043297,0.002067,0.024548,0.10393,55.67,0.28192,4.3732,0.003912,71.76,0.31131,7.8412,2.1164,0.14118,0.0379,45.611,5.96,0.23596,0.43,0.05741,0.03772,0.12986,1.2798,9.17,0.05283,0.020197,0.03772
2019/1/12,"3,597.20",0,123.75,0.32715,31.774,2.3871,0.042881,0.002084,0.022989,0.10469,55.11,0.27955,4.505,0.003939,71.74,0.30863,7.6316,2.1892,0.13971,0.0381,45.01,5.86,0.23448,0.41,0.0561,0.03838,0.13312,1.275,9.1,0.05331,0.019562,0.03838
2019/1/13,"3,490.20",0,114.64,0.31218,29.706,2.2209,0.039438,0.002053,0.020842,0.10112,52.35,0.26506,4.3088,0.003707,68.27,0.28461,7.0973,2.0168,0.12852,0.035,42.843,5.47,0.21115,0.44,0.05405,0.03679,0.11983,1.1802,8.01,0.05086,0.01757,0.03679
2019/1/14,"3,638.10",0,127.53,0.32993,31.843,2.4393,0.043407,0.00208,0.025245,0.10751,55.33,0.28084,4.3068,0.00397,72.64,0.30602,7.9163,2.1671,0.13645,0.0377,45.918,6.06,0.22674,0.47,0.0572,0.03876,0.12562,1.2703,10.01,0.05352,0.018835,0.03876
2019/1/15,"3,571.30",0,119.62,0.32338,30.89,2.36,0.042043,0.002042,0.02396,0.10396,52.84,0.27792,4.2952,0.003856,70.51,0.29698,7.5114,2.0855,0.13284,0.0367,44.802,5.81,0.21878,0.51,0.05476,0.03691,0.12014,1.2192,9.5,0.05172,0.018249,0.03691
2019/1/16,"3,588.00",0,121.72,0.32682,31.307,2.4088,0.044142,0.002066,0.024821,0.10547,52.62,0.29424,4.2198,0.003935,70.34,0.29688,7.5743,2.0713,0.13403,0.0404,45.95,6.09,0.2271,0.49,0.05572,0.03897,0.12436,1.2564,14.04,0.05408,0.022371,0.03897
2019/1/17,"3,626.40",0,122.03,0.32651,31.451,2.4871,0.044675,0.002062,0.024905,0.10729,53.5,0.30033,4.356,0.004188,72.15,0.3105,7.7118,2.1032,0.13985,0.0402,45.608,6.32,0.23577,0.47,0.05621,0.0386,0.12746,1.2877,14.7,0.05711,0.024971,0.0386
2019/1/18,"3,605.60",0,119.34,0.3214,30.872,2.4331,0.043734,0.002042,0.024427,0.10554,52.65,0.28886,4.2579,0.004015,72.11,0.30548,7.5352,2.0697,0.13822,0.0391,44.835,6.48,0.23208,0.49,0.05586,0.03878,0.12458,1.2644,15.18,0.0558,0.022971,0.03878
2019/1/19,"3,677.80",0,123.02,0.32855,32.086,2.4499,0.045143,0.002094,0.024207,0.10661,53.52,0.29593,4.4576,0.00408,75.46,0.31364,7.9616,2.128,0.1438,0.041,46.082,6.53,0.23669,0.48,0.05673,0.04149,0.12917,1.2944,16.92,0.05875,0.024364,0.04149
2019/1/20,"3,542.30",0,117.52,0.31774,30.613,2.3291,0.042847,0.002028,0.023506,0.10311,52.22,0.2823,4.2835,0.003951,70.38,0.2964,7.4762,2.0195,0.13434,0.038,43.742,6.4,0.22566,0.47,0.0549,0.03932,0.12226,1.2479,17.76,0.05465,0.022952,0.03932
2019/1/21,"3,536.70",0,116.05,0.31838,30.843,2.3276,0.042516,0.002032,0.025367,0.10162,51.75,0.2786,4.147,0.004056,70.8,0.30229,7.4315,2.0124,0.13484,0.038,44.287,6.47,0.225,0.5,0.05518,0.03918,0.12029,1.2625,16.88,0.05547,0.023,0.03918
2019/1/22,"3,580.10",0,118.23,0.31861,31.494,2.4324,0.043318,0.002021,0.026197,0.10221,52.35,0.28541,4.3135,0.004549,72.34,0.30624,7.7035,2.057,0.13601,0.0393,45.988,6.48,0.22775,0.53,0.05593,0.03907,0.12378,1.2911,15.21,0.05881,0.022364,0.03907
2019/1/23,"3,561.50",0,116.84,0.31476,31.757,2.4214,0.042668,0.001996,0.026326,0.10081,51.96,0.2967,4.4566,0.004349,70.72,0.29595,7.4863,2.0376,0.13487,0.038,44.891,6.49,0.22296,0.5,0.0545,0.0386,0.12148,1.2653,14.41,0.05676,0.021727,0.0386
2019/1/24,"3,574.30",0,116.71,0.3166,32.54,2.4394,0.042839,0.002006,0.026702,0.10108,53.16,0.2996,4.2426,0.004379,72.9,0.29348,7.6489,2.0505,0.13728,0.0394,45.912,6.46,0.22386,0.5,0.05522,0.0383,0.1224,1.2529,14.75,0.0569,0.021356,0.0383
2019/1/25,"3,572.00",0,115.5,0.31446,32.775,2.435,0.042409,0.002005,0.02652,0.09956,52.24,0.28837,4.2299,0.004299,73.41,0.2872,7.496,2.0555,0.13701,0.0393,46.976,6.68,0.22036,0.48,0.05471,0.038,0.1274,1.2386,14.04,0.05427,0.020731,0.038
2019/1/26,"3,570.90",0,115.83,0.31304,32.9,2.41,0.042388,0.00201,0.028503,0.09839,51.96,0.28779,4.3009,0.004333,74.85,0.28251,7.449,2.052,0.13712,0.0401,45.597,6.95,0.22055,0.47,0.05415,0.03816,0.12569,1.2328,13.7,0.05466,0.021178,0.03816
2019/1/27,"3,555.60",0,112.5,0.30679,32.315,2.357,0.040874,0.001994,0.029053,0.09435,51.01,0.27277,4.2372,0.004135,72,0.27079,7.3477,1.9859,0.13122,0.0375,46.379,7.04,0.21571,0.43,0.05223,0.03721,0.12366,1.169,13.07,0.05367,0.020328,0.03721
2019/1/28,"3,442.80",0,105.82,0.2928,31.006,2.2286,0.038544,0.001891,0.026716,0.08605,49.07,0.25916,3.9792,0.003903,68.23,0.25657,6.9365,1.8562,0.11949,0.0351,43.576,6.15,0.20129,0.4,0.04792,0.03471,0.11438,1.1109,11.42,0.05206,0.018928,0.03471
2019/1/29,"3,414.80",0,104.79,0.28746,30.93,2.2579,0.037969,0.001878,0.027104,0.08224,48.34,0.2514,3.9192,0.003875,68.5,0.25413,6.9877,1.8441,0.1166,0.0347,43.202,6.14,0.19755,0.45,0.04684,0.0368,0.11398,1.1024,11.9,0.05259,0.018887,0.0368
2019/1/30,"3,460.00",0,108.52,0.32165,31.708,2.3284,0.039524,0.001922,0.027159,0.08534,49.52,0.25806,3.9237,0.004007,70.06,0.26398,7.1264,1.8806,0.12091,0.0355,44.032,6.13,0.2022,0.41,0.04692,0.0371,0.11551,1.1326,11.95,0.05303,0.01922,0.0371
2019/1/31,"3,437.20",0,106.71,0.3093,31.428,2.3082,0.038203,0.001893,0.025112,0.08146,48.76,0.24864,4.101,0.003887,69.15,0.25777,6.9216,1.8362,0.11636,0.0338,43.509,6.22,0.18722,0.4,0.0399,0.0368,0.11278,1.0859,12.41,0.05172,0.018277,0.0368
2019/2/1,"3,467.90",0,106.98,0.30682,32.754,2.3314,0.038582,0.001909,0.026164,0.08108,48.48,0.24733,3.9033,0.003902,67.7,0.2584,7.022,1.8434,0.11724,0.0337,43.7,6.52,0.18987,0.41,0.04047,0.03825,0.11105,1.0848,12.9,0.05347,0.018263,0.03825
2019/2/2,"3,502.50",0,110.68,0.31034,34.625,2.4421,0.039266,0.001927,0.026033,0.08315,49.05,0.25138,3.9836,0.003932,68.34,0.26391,7.3017,1.8734,0.11992,0.0342,43.501,6.87,0.19274,0.41,0.04013,0.0386,0.11229,1.0983,14.95,0.05424,0.019203,0.0386
2019/2/3,"3,459.10",0,107.62,0.30227,33.514,2.3729,0.038224,0.00188,0.025435,0.08026,48.32,0.24297,4.0773,0.003861,67.13,0.2539,7.019,1.8246,0.11695,0.0336,43.047,6.79,0.18715,0.39,0.03827,0.0375,0.11252,1.0978,14.46,0.05274,0.018421,0.0375
2019/2/4,"3,462.80",0,107.9,0.2992,34.174,2.4,0.038004,0.001873,0.026989,0.07881,48.53,0.23629,3.8776,0.003818,67.14,0.25685,7.0537,1.8192,0.11784,0.0335,42.805,7.11,0.1869,0.39,0.03776,0.0373,0.11118,1.1072,13.68,0.05087,0.018526,0.0373
2019/2/5,"3,468.40",0,107.37,0.2995,34.392,2.3916,0.03804,0.001855,0.026201,0.07725,48.15,0.23425,3.8611,0.003784,68.57,0.25556,7.0038,1.8102,0.1161,0.0345,43.398,7.86,0.18743,0.42,0.03642,0.0371,0.10762,1.0803,13.71,0.05035,0.018022,0.0371
2019/2/6,"3,404.30",0,104.63,0.2895,32.896,2.3455,0.036689,0.001805,0.025552,0.07426,46.45,0.21952,3.7527,0.003633,65.71,0.24383,6.8701,1.7428,0.11626,0.0319,43.254,8.13,0.18151,0.4,0.0353,0.0363,0.11823,1.0231,13,0.04891,0.017563,0.0363
2019/2/7,"3,397.70",0,104.55,0.29134,33.327,2.3426,0.03645,0.001818,0.025697,0.07433,46.67,0.23017,3.8485,0.003689,67.56,0.25538,6.9245,1.7645,0.1195,0.0323,43.365,7.81,0.20866,0.4,0.03765,0.0374,0.11527,1.035,13.34,0.05001,0.017937,0.0374
2019/2/8,"3,661.70",0,119.23,0.31217,43.144,2.7234,0.040712,0.001937,0.026796,0.08154,49.73,0.24928,4.1307,0.003952,74.11,0.2811,7.5597,1.9435,0.12794,0.0356,48.308,8.59,0.2217,0.45,0.03974,0.03991,0.12014,1.1465,13.69,0.05346,0.0193,0.03991
2019/2/9,"3,661.40",0,119.44,0.3122,44.709,2.773,0.041178,0.001908,0.02623,0.0808,49.88,0.24657,4.0844,0.004015,74.37,0.27891,7.6535,1.9446,0.12835,0.0352,48.524,8.9,0.21694,0.47,0.04021,0.0401,0.11851,1.1548,13.8,0.05529,0.018999,0.0401
2019/2/10,"3,679.00",0,124.92,0.30969,46.858,2.8355,0.042894,0.001899,0.025788,0.08007,50.31,0.24878,4.159,0.004022,75.57,0.28478,7.9231,1.9613,0.14282,0.0346,49.748,9.16,0.21691,0.45,0.03982,0.04009,0.1252,1.1923,13.55,0.05561,0.01893,0.04009
2019/2/11,"3,631.80",0,121.3,0.30238,43.034,2.7511,0.041736,0.001861,0.0246,0.07717,51.28,0.24091,4.0641,0.003906,80.21,0.2694,8.1043,1.9183,0.1369,0.034,48.157,9.53,0.22527,0.43,0.03849,0.03895,0.12103,1.15,13.55,0.05411,0.018583,0.03895
2019/2/12,"3,632.00",0,122.64,0.30494,43.94,2.9493,0.041737,0.001878,0.024407,0.07732,53.57,0.23569,4.0695,0.003922,82.56,0.27567,8.2007,1.9593,0.13273,0.0345,48.811,9.28,0.22514,0.43,0.03792,0.04059,0.11992,1.1572,13.59,0.05316,0.018493,0.04059
2019/2/13,"3,611.50",0,122.22,0.30394,41.763,2.8624,0.041059,0.001888,0.024091,0.07635,52.71,0.23223,4.1054,0.003854,80.05,0.27223,8.2499,1.9152,0.13077,0.0348,49.129,8.92,0.21523,0.44,0.03909,0.03994,0.12125,1.1382,13.53,0.05314,0.018644,0.03994
2019/2/14,"3,592.60",0,120.97,0.30091,41.398,2.7475,0.040355,0.00189,0.023329,0.07614,51.37,0.22668,4.1073,0.003864,78.71,0.26836,7.8931,1.887,0.12953,0.0345,46.824,8.75,0.21555,0.43,0.04221,0.03978,0.12558,1.1194,13.37,0.05342,0.018849,0.03978
2019/2/15,"3,604.70",0,121.73,0.30175,42.635,2.7964,0.040575,0.00189,0.023711,0.07936,50.63,0.22667,4.0899,0.003928,79.43,0.27364,8.0796,1.9074,0.12994,0.035,47.233,9.25,0.22082,0.44,0.0416,0.04009,0.12814,1.1348,13.3,0.05331,0.019047,0.04009
2019/2/16,"3,616.80",0,122.87,0.30083,43.422,2.7865,0.041011,0.001932,0.023562,0.07835,51.41,0.23119,4.0768,0.00409,80.2,0.27601,7.9166,1.9367,0.14948,0.0378,46.739,9.1,0.22157,0.44,0.04133,0.04094,0.12882,1.2174,13.55,0.05465,0.019194,0.04094
2019/2/17,"3,664.20",0,133.79,0.30346,43.969,2.8782,0.041563,0.002026,0.023776,0.07989,51.93,0.24165,4.1546,0.004116,80.28,0.28019,8.3755,1.9657,0.1447,0.0375,47.957,9.22,0.23327,0.45,0.04127,0.04219,0.13895,1.2275,13.79,0.05699,0.019684,0.04219
2019/2/18,"3,896.00",0,145.8,0.32232,47.939,3.4787,0.045626,0.002059,0.024851,0.0834,54.61,0.25289,4.3826,0.004345,86.49,0.30725,8.7943,2.1267,0.15597,0.0391,51.417,9.61,0.24264,0.47,0.04224,0.04413,0.14324,1.3126,14.15,0.06092,0.020895,0.04413
2019/2/19,"3,914.30",0,144.01,0.32321,47.433,3.5323,0.045922,0.002064,0.024823,0.0899,54.33,0.25112,4.5475,0.004274,87.83,0.30796,8.9346,2.1127,0.14899,0.0381,51.985,10.47,0.23869,0.47,0.04336,0.04553,0.14262,1.2847,14,0.06117,0.020741,0.04553
2019/2/20,"3,972.40",0,149.11,0.33193,51.674,3.9138,0.047442,0.002052,0.025017,0.09243,54.53,0.25453,4.6821,0.004344,87.79,0.31666,9.1229,2.166,0.152,0.0383,51.863,10.94,0.24198,0.46,0.04355,0.04591,0.14197,1.328,14.06,0.06182,0.020773,0.04591
2019/2/21,"3,936.60",0,145.78,0.32061,49.04,3.8076,0.045038,0.002021,0.024705,0.08869,53.67,0.24888,4.4958,0.004466,85.92,0.30114,8.5902,2.0731,0.145,0.0371,49.747,10.47,0.23781,0.45,0.04307,0.04454,0.13492,1.3198,13.72,0.05983,0.022438,0.04454
2019/2/22,"3,965.20",0,147.97,0.3215,49.399,3.8519,0.045807,0.002044,0.024888,0.09052,54.07,0.25059,4.6829,0.004765,87.09,0.30434,8.6951,2.1271,0.15503,0.0386,51.63,10.76,0.24652,0.45,0.04383,0.04607,0.1362,1.2961,13.8,0.05977,0.022031,0.04607
2019/2/23,"4,120.40",0,158.3,0.33285,51.424,4.2504,0.048462,0.00207,0.025242,0.09398,57.02,0.25621,4.813,0.004883,90.13,0.32248,10.0791,2.3733,0.15604,0.0396,54.145,10.73,0.27389,0.46,0.04811,0.04923,0.14244,1.3348,14.2,0.06205,0.022338,0.04923
2019/2/24,"3,755.20",0,132.93,0.29775,43.834,3.5311,0.041581,0.001916,0.023306,0.08231,51.76,0.23352,4.0965,0.004338,81.22,0.28264,8.9068,1.9984,0.1448,0.0354,47.788,9.93,0.22982,0.4,0.04197,0.04493,0.13045,1.3125,12.59,0.05561,0.019301,0.04493
2019/2/25,"3,833.70",0,138.27,0.32786,45.651,3.55,0.043514,0.001988,0.024076,0.08635,52.51,0.2397,4.2363,0.004545,83.71,0.28804,9.2302,2.0863,0.14403,0.0362,48.946,9.69,0.2438,0.47,0.04252,0.04694,0.14707,1.3187,12.82,0.05621,0.020024,0.04694
2019/2/26,"3,810.30",0,136.67,0.31703,45.013,3.4384,0.04289,0.001957,0.024158,0.08471,52.47,0.24576,4.2599,0.004561,82.56,0.28488,9.0463,2.048,0.15609,0.0479,48.052,9.43,0.26254,0.44,0.04287,0.04657,0.16639,1.3401,12.94,0.05641,0.020351,0.04657
2019/2/27,"3,814.60",0,135.2,0.31108,45.158,3.5055,0.042936,0.001951,0.023923,0.0839,52.6,0.26121,4.263,0.004535,82.24,0.28744,8.8735,2.0688,0.155,0.0426,48.899,9.85,0.26304,0.42,0.04292,0.04555,0.15767,1.3239,12.87,0.05701,0.020164,0.04555
2019/2/28,"3,816.60",0,135.47,0.31412,45.82,3.5023,0.042852,0.001927,0.023676,0.08433,51.5,0.24896,4.2229,0.004555,83.31,0.28608,8.8445,2.077,0.15501,0.0429,48.021,10.27,0.2874,0.43,0.04223,0.04618,0.16283,1.3048,12.5,0.05757,0.02,0.04618
2019/3/1,"3,821.90",0,135.72,0.31588,47.189,3.4717,0.043011,0.001964,0.023494,0.08478,52.36,0.24736,4.2347,0.004557,85.31,0.29699,8.9565,2.1175,0.18666,0.0425,48.369,11.35,0.29132,0.43,0.04275,0.04599,0.16526,1.3265,12.75,0.05838,0.02018,0.04599
2019/3/2,"3,823.10",0,132.76,0.31411,48.609,3.4798,0.042417,0.001979,0.022658,0.08368,51.54,0.24404,4.2371,0.00447,84.38,0.29377,8.7166,2.0609,0.18395,0.0417,48.522,11.75,0.27878,0.42,0.0425,0.04527,0.1779,1.2713,12.54,0.05787,0.019903,0.04527
2019/3/3,"3,809.50",0,131.01,0.31106,47.979,3.5157,0.042052,0.001959,0.022475,0.0873,50.66,0.23991,4.2446,0.004408,82.74,0.28721,8.6252,2.0399,0.17496,0.04,48.796,11.45,0.2793,0.43,0.04238,0.0452,0.17021,1.2391,13.02,0.05794,0.020016,0.0452
2019/3/4,"3,715.90",0,125.97,0.30246,45.952,3.2367,0.040222,0.001908,0.022736,0.08214,48.64,0.22757,4.0919,0.004207,79.82,0.27464,8.1894,1.9478,0.16199,0.0396,47.283,11.41,0.26312,0.42,0.04022,0.04241,0.16964,1.176,12.27,0.05732,0.019167,0.04241
2019/3/5,"3,857.20",0,136.82,0.31513,52.689,3.7528,0.042887,0.001947,0.023728,0.08562,50.5,0.23795,4.2701,0.004332,83.17,0.28312,8.742,2.0656,0.17294,0.0429,49.124,13.65,0.28343,0.42,0.04182,0.04637,0.1745,1.2205,12.72,0.05961,0.020021,0.04637
2019/3/6,"3,863.00",0,137.62,0.31648,55.5,3.7325,0.04251,0.001939,0.023173,0.08461,50.63,0.24532,4.2687,0.004305,85.1,0.28176,8.6889,2.0513,0.17296,0.041,49.442,14.58,0.28024,0.43,0.04199,0.04608,0.17295,1.2449,12.69,0.05975,0.019907,0.04608
2019/3/7,"3,875.10",0,136.93,0.31324,56.836,3.7595,0.042747,0.001951,0.022981,0.08513,50.47,0.2389,4.356,0.004471,83.64,0.28038,9.1516,2.0693,0.17797,0.0411,50.047,15.1,0.31926,0.47,0.04232,0.04716,0.17998,1.2423,13,0.06112,0.020235,0.04716
2019/3/8,"3,865.90",0,133.85,0.30802,55.781,3.5959,0.042399,0.001949,0.022348,0.08621,49.63,0.23491,4.1912,0.004397,81.7,0.27827,8.7554,2.1008,0.25942,0.0446,48.877,14.29,0.31876,0.47,0.04194,0.04578,0.19886,1.2529,12.69,0.06114,0.019882,0.04578
2019/3/9,"3,944.30",0,137.52,0.31388,57.992,3.7552,0.04681,0.001978,0.022788,0.09012,51.71,0.2515,4.2468,0.004855,84.68,0.28493,8.9796,2.1989,0.37001,0.0468,49.561,14.47,0.37695,0.47,0.04603,0.04751,0.2115,1.3611,12.98,0.06119,0.021424,0.04751
2019/3/10,"3,915.20",0,135.72,0.31295,56.805,3.6955,0.045562,0.001959,0.022839,0.10015,50.55,0.27022,4.3139,0.004697,84.07,0.28359,8.7624,2.1341,0.30401,0.0478,49.576,14.37,0.35221,0.5,0.04436,0.04673,0.20625,1.3797,13.64,0.06101,0.02131,0.04673
2019/3/11,"3,870.30",0,132.99,0.31039,54.964,3.5673,0.047336,0.001929,0.022092,0.10193,49.82,0.25711,4.1982,0.00464,84.6,0.28096,8.7051,2.0661,0.26348,0.0445,49.221,14.41,0.32689,0.46,0.04425,0.04679,0.19517,1.3386,14.69,0.06076,0.021554,0.04679
2019/3/12,"3,886.00",0,133.8,0.31039,56.707,3.6417,0.047209,0.001995,0.02226,0.10523,53.47,0.27226,4.2706,0.005291,92.98,0.2854,8.8321,2.1527,0.25192,0.047,50.066,15.34,0.34038,0.53,0.04608,0.04936,0.19318,1.4446,14,0.0736,0.022784,0.04936
2019/3/13,"3,865.10",0,131.97,0.31376,55.45,3.5678,0.046225,0.002007,0.02222,0.10902,51.26,0.26887,4.2191,0.005084,91.76,0.28793,8.9133,2.1201,0.2451,0.0459,50.225,15.02,0.32914,0.48,0.04606,0.04833,0.1902,1.4173,14,0.06599,0.022162,0.04833
2019/3/14,"3,879.00",0,132.45,0.31154,56.054,3.574,0.047648,0.002023,0.022402,0.10646,52.46,0.26533,4.295,0.00518,90.11,0.29876,9.2569,2.6636,0.23687,0.0468,50.811,14.9,0.32927,0.49,0.04834,0.05067,0.19393,1.5079,14.36,0.07041,0.02232,0.05067
2019/3/15,"3,924.30",0,136.75,0.31505,58.61,3.689,0.049805,0.002035,0.022975,0.10609,53.54,0.27091,4.4004,0.005301,90.8,0.30117,9.2253,2.5349,0.25379,0.0484,51.677,14.94,0.33875,0.48,0.04997,0.05091,0.19598,1.5107,14.43,0.06813,0.023151,0.05091
2019/3/16,"4,006.40",0,141.15,0.31871,61.321,3.7975,0.051204,0.002053,0.023118,0.10817,54.58,0.27033,4.4751,0.005308,92.91,0.30658,9.4085,2.4925,0.2431,0.0487,53.177,15.95,0.33723,0.47,0.04976,0.05074,0.19872,1.5299,14.44,0.07071,0.022851,0.05074
2019/3/17,"3,981.50",0,138.91,0.31568,60.668,3.7392,0.049826,0.002051,0.0229,0.10865,54.32,0.26427,4.4155,0.005199,93.72,0.29676,9.2016,2.5025,0.23936,0.0498,52.42,15.62,0.33129,0.48,0.05042,0.0506,0.19469,1.5031,14.65,0.06903,0.022344,0.0506
