Date,BTC,ETH,XRP,LTC,EOS,ADA,DOGE,TRX,XLM,ZEC,ZRX,ETC,VET,DASH,IOTA,NEO,QTUM,KNC,MANA,XMR,BNB,ICX,LINK,ATOM,ALGO,BAT,OMG,REP,ARDR,SNT,BTS
2020/3/15,"5,366.30",124.35,0.15309,36.392,2.0464,0.026963,0.001695,0.010281,0.0379,25.72,0.15801,5.0472,0.002526,47.3,0.12181,5.9949,1.2109,0.47296,0.0248,37.96,10.4,0.18825,2.09,1.9203,0.1475,0.12363,0.4931,7.51,0.03463,0.009114,0.01517
2020/3/16,"5,030.00",111.02,0.14093,33.127,1.8913,0.024199,0.001637,0.009598,0.03516,24.56,0.1379,4.4893,0.00226,43.04,0.10951,5.3824,1.0488,0.39277,0.0222,34.017,9.42,0.16771,1.78,1.6689,0.1265,0.11184,0.4373,6.79,0.03237,0.008652,0.01314
2020/3/17,"5,261.10",116.06,0.14724,34.184,1.9731,0.025814,0.001703,0.010049,0.03728,25.16,0.14315,4.6131,0.002474,45.73,0.12174,5.6488,1.1035,0.46358,0.0227,36.237,10.29,0.18113,1.87,1.7677,0.1392,0.11786,0.4664,7.28,0.03452,0.008155,0.01444
2020/3/18,"5,361.40",117.77,0.1475,34.706,1.9986,0.026069,0.001672,0.010214,0.03691,29.78,0.14596,4.6042,0.002539,62.76,0.12645,5.7253,1.109,0.45903,0.022,36.972,10.4,0.18174,1.95,1.8145,0.1407,0.1199,0.4651,8.03,0.03479,0.008973,0.01456
2020/3/19,"6,172.00",135.43,0.16469,38.974,2.2807,0.030297,0.001763,0.011607,0.04137,31.91,0.16268,5.0426,0.002908,65.56,0.14941,6.4891,1.2609,0.51203,0.0248,40.884,12.3,0.2086,2.25,2.0673,0.1576,0.13657,0.5423,8.9,0.03987,0.015744,0.01687
2020/3/20,"6,205.30",133.32,0.15681,38.045,2.2024,0.029467,0.001773,0.011258,0.03988,33.39,0.15151,4.908,0.002849,71.65,0.14185,6.2914,1.2312,0.4888,0.0248,40.33,11.94,0.20221,2.26,2.1745,0.1579,0.13426,0.5334,8.17,0.04028,0.013942,0.01704
2020/3/21,"6,186.20",132.58,0.15788,38.347,2.2733,0.029447,0.001781,0.011222,0.03947,33.18,0.15507,5.0106,0.002897,71.38,0.13836,6.2373,1.2399,0.47862,0.0246,41.068,12.11,0.20177,2.27,2.1682,0.1531,0.13625,0.5254,8.74,0.03998,0.014156,0.01682
2020/3/22,"5,822.10",122.41,0.14789,35.431,2.1346,0.027042,0.001726,0.01029,0.0368,29.66,0.14047,4.5971,0.002607,62.45,0.12629,5.9525,1.148,0.42069,0.0231,38.254,11.16,0.18329,1.99,1.9166,0.1453,0.12575,0.478,7.78,0.03759,0.012812,0.01575
2020/3/23,"6,468.90",136.02,0.15862,39.051,2.2869,0.029253,0.001816,0.011346,0.0394,32.12,0.15148,4.9719,0.002853,70.44,0.1435,6.6774,1.2331,0.4694,0.0254,44.231,12.19,0.19938,2.25,2.1078,0.1593,0.13454,0.505,8.59,0.04184,0.015329,0.01739
2020/3/24,"6,744.60",138.62,0.16236,40.573,2.3451,0.030229,0.001844,0.011521,0.04032,32.78,0.15152,5.0673,0.003058,69.88,0.1445,6.8923,1.2735,0.47505,0.0268,47.036,12.34,0.20836,2.31,2.1449,0.1565,0.15329,0.5303,8.58,0.04361,0.014962,0.01707
2020/3/25,"6,678.90",136.07,0.16173,39.181,2.2954,0.029456,0.001831,0.011371,0.04052,32.18,0.15707,5.0195,0.003056,67.81,0.14144,6.9206,1.2597,0.45591,0.0256,47,12.34,0.20518,2.26,2.0781,0.1538,0.1486,0.5113,9.18,0.03339,0.01475,0.01642
2020/3/26,"6,725.10",138.38,0.17599,40.413,2.3235,0.030843,0.001825,0.011935,0.04283,32.46,0.15932,5.0949,0.003078,68.28,0.1454,7.0423,1.2761,0.45616,0.0257,50.078,13.21,0.20927,2.31,2.1733,0.1588,0.15227,0.5207,10.3,0.03598,0.017206,0.01663
2020/3/27,"6,373.40",131.74,0.17286,38.056,2.1957,0.028815,0.001781,0.011199,0.04046,30.98,0.14982,4.9213,0.002999,67.7,0.13605,6.5053,1.2034,0.44594,0.0241,47.551,12.33,0.19445,2.14,1.9933,0.154,0.13958,0.5046,9.97,0.03295,0.015084,0.01597
2020/3/28,"6,233.70",131.03,0.17545,38.851,2.1991,0.029747,0.001774,0.011395,0.03994,30.32,0.14992,4.8122,0.002969,65.3,0.13932,6.6278,1.2107,0.44339,0.0241,47.03,12.18,0.19075,2.14,1.9721,0.1498,0.13884,0.5039,10.07,0.03139,0.017228,0.01599
2020/3/29,"5,890.40",125.24,0.16289,37.185,2.1171,0.028065,0.001721,0.010725,0.03787,28.5,0.14452,4.8112,0.002752,60.51,0.13179,6.2009,1.1505,0.42142,0.0222,43.957,11.3,0.17848,2.01,1.8523,0.1442,0.13063,0.4683,9.47,0.02972,0.016451,0.01529
2020/3/30,"6,391.00",132.15,0.17113,38.923,2.2261,0.029661,0.001805,0.011444,0.03997,30.5,0.15056,4.9512,0.002935,65.85,0.14135,6.5807,1.2015,0.43855,0.0248,46.4,12.16,0.20538,2.13,1.9571,0.1546,0.13942,0.5077,10.02,0.03168,0.017833,0.01593
2020/3/31,"6,412.50",132.86,0.17365,39.078,2.2058,0.030454,0.0018,0.011591,0.04065,30.86,0.1529,4.9353,0.003108,64.98,0.14346,6.765,1.2142,0.43526,0.0261,47.561,12.55,0.21142,2.26,1.9488,0.1539,0.14168,0.5172,10.19,0.03287,0.01801,0.01609
2020/4/1,"6,638.50",135.66,0.17498,39.214,2.2527,0.03093,0.001863,0.011559,0.04085,31.26,0.15166,5.026,0.003153,65.95,0.14688,6.8127,1.2226,0.44099,0.0262,48.284,12.71,0.24483,2.28,1.9741,0.1548,0.14297,0.5354,10.18,0.03336,0.017948,0.01648
2020/4/2,"6,800.50",141.3,0.1784,39.895,2.2892,0.031898,0.001876,0.011969,0.04129,32.28,0.15416,5.0978,0.003226,67.59,0.14843,6.9884,1.2696,0.43664,0.0261,50.445,13.02,0.2506,2.3,1.9793,0.1581,0.14383,0.5524,10.06,0.03335,0.017952,0.01698
2020/4/3,"6,735.90",141.14,0.17952,40.493,2.3297,0.03227,0.001841,0.011897,0.04183,32.72,0.15527,5.1184,0.003257,67.46,0.1491,7.0198,1.2667,0.43348,0.0257,52.92,13.36,0.2421,2.3,1.9835,0.1586,0.14457,0.5455,9.86,0.03249,0.017456,0.01678
2020/4/4,"6,857.40",144.01,0.18122,40.709,2.3558,0.032463,0.001872,0.011951,0.04183,32.98,0.15633,5.149,0.003244,68.48,0.14978,7.1917,1.2872,0.44826,0.0263,53.727,13.76,0.23901,2.32,2.0236,0.1775,0.14663,0.5521,9.92,0.03333,0.016481,0.01766
2020/4/5,"6,772.70",142.58,0.17935,40.342,2.3504,0.03189,0.00185,0.012546,0.04344,32.46,0.15385,5.0277,0.003232,66.85,0.14877,7.0259,1.261,0.43181,0.026,53.161,13.69,0.23132,2.26,2.0616,0.172,0.14595,0.5414,9.71,0.03266,0.015703,0.0173
2020/4/6,"7,332.30",171.06,0.19805,45.011,2.7621,0.035994,0.001984,0.013751,0.04986,37.51,0.16953,5.6196,0.003641,73.17,0.1667,7.8178,1.4098,0.45915,0.0279,58.648,15.19,0.25205,2.56,2.4048,0.1874,0.1616,0.6007,10.18,0.03507,0.017067,0.01874
2020/4/7,"7,185.20",164.71,0.19287,44.885,2.6354,0.035255,0.002,0.013288,0.04843,36.42,0.16945,5.475,0.00387,72.5,0.16353,7.7309,1.3723,0.48524,0.0275,55.766,14.75,0.24802,2.73,2.3481,0.1853,0.16102,0.5999,10.15,0.03455,0.016996,0.01808
2020/4/8,"7,361.20",173,0.20192,46.542,2.7498,0.036418,0.002004,0.013726,0.05129,37.97,0.1773,5.8269,0.003977,75.56,0.1723,7.9931,1.4951,0.51704,0.0283,56.933,15.09,0.25218,3.17,2.4918,0.2038,0.16625,0.625,10.37,0.03575,0.016675,0.01866
2020/4/9,"7,289.00",169.68,0.1983,46.278,2.7228,0.036082,0.00202,0.013442,0.05202,41.05,0.19049,5.8877,0.003866,83.39,0.17265,8.0167,1.4757,0.51023,0.0292,57.666,15.01,0.25345,3.31,2.5695,0.2006,0.17223,0.6086,10.57,0.03622,0.017116,0.0186
2020/4/10,"6,863.10",157.86,0.18764,42.27,2.4928,0.033212,0.001962,0.012482,0.04795,36.64,0.16925,5.25,0.003609,74.24,0.16093,7.3013,1.3406,0.46864,0.0265,52.974,13.72,0.22827,3.22,2.3087,0.1789,0.16196,0.5558,9.73,0.03443,0.0164,0.01726
2020/4/11,"6,867.80",158.18,0.18841,42.532,2.5098,0.033449,0.002015,0.0125,0.04973,36.34,0.17162,5.2759,0.00368,75.02,0.16026,7.3022,1.345,0.48814,0.0265,52.95,13.81,0.22894,3.29,2.303,0.1797,0.16142,0.5619,9.84,0.03389,0.016354,0.01704
2020/4/12,"6,917.60",158.73,0.18942,42.021,2.499,0.03345,0.001961,0.012689,0.04887,36.39,0.16813,5.3095,0.003683,74.21,0.16123,7.3745,1.3585,0.47313,0.0266,53.224,14.29,0.2318,3.41,2.2984,0.1778,0.15974,0.5651,9.87,0.03313,0.016262,0.01713
2020/4/13,"6,841.30",156.38,0.1877,41.199,2.4398,0.033106,0.001961,0.012558,0.04819,35.75,0.16704,5.1806,0.003609,73.18,0.15917,7.2843,1.3408,0.46434,0.0263,52.633,15.04,0.22748,3.37,2.2614,0.1758,0.15825,0.5565,9.94,0.03284,0.015648,0.0168
2020/4/14,"6,850.90",158.45,0.18613,41.253,2.4678,0.033106,0.001979,0.012444,0.04794,35.61,0.17086,5.2428,0.003666,72.26,0.15784,7.2457,1.3282,0.46964,0.0271,53.818,15.6,0.22853,3.25,2.3523,0.1782,0.1654,0.5524,9.94,0.03339,0.016722,0.01685
2020/4/15,"6,629.10",152.9,0.18058,39.346,2.3986,0.031855,0.001987,0.01217,0.04625,35.07,0.16388,5.0986,0.003656,70.71,0.14815,7.0059,1.2959,0.46297,0.0261,52.551,14.57,0.22023,3.12,2.2648,0.1691,0.15522,0.5258,9.57,0.03304,0.016401,0.01623
2020/4/16,"7,085.60",172.31,0.19052,42.547,2.6553,0.034453,0.001998,0.013014,0.04912,38.95,0.17314,5.4744,0.003828,75.94,0.15726,7.6144,1.3984,0.47979,0.0276,56.45,15.63,0.23457,3.48,2.4233,0.1852,0.16563,0.5641,10.07,0.0341,0.016322,0.01715
2020/4/17,"7,035.80",170.63,0.18869,42.206,2.6158,0.034333,0.002001,0.012891,0.04853,40.35,0.17216,5.3729,0.003783,76.4,0.15625,7.4674,1.3822,0.47249,0.0284,55.626,15.63,0.23185,3.45,2.3691,0.1878,0.16525,0.5705,9.93,0.03367,0.016708,0.01714
2020/4/18,"7,230.80",187.45,0.19532,44.137,2.7274,0.036531,0.002047,0.013373,0.05052,42.17,0.1792,5.6539,0.003969,80.21,0.16274,7.8838,1.4346,0.49253,0.0298,57.166,16.62,0.24701,3.78,2.5094,0.1985,0.17139,0.5956,10.2,0.03531,0.016889,0.0177
2020/4/19,"7,122.90",180.13,0.18896,42.236,2.5977,0.035511,0.002042,0.012904,0.04864,46.42,0.17119,5.4786,0.003904,80.23,0.15595,7.6258,1.3943,0.47461,0.0288,56.527,16.06,0.23793,3.6,2.3848,0.1877,0.16483,0.5789,10.02,0.03457,0.01709,0.01713
2020/4/20,"6,833.50",170.4,0.18175,40.214,2.5083,0.033948,0.001979,0.012417,0.04945,41.82,0.16775,5.2242,0.003645,74.31,0.1547,7.22,1.3138,0.45647,0.0271,54.382,14.96,0.22201,3.43,2.2715,0.1765,0.15673,0.5417,9.57,0.03285,0.016841,0.01618
2020/4/21,"6,842.50",170.79,0.18351,40.589,2.5205,0.034535,0.00195,0.012487,0.05083,42.12,0.16891,5.1967,0.003676,74.45,0.15186,7.2242,1.3155,0.45799,0.0268,54.521,15.1,0.22488,3.46,2.2716,0.1792,0.15817,0.561,9.61,0.03212,0.017218,0.01613
2020/4/22,"7,112.90",182.72,0.18804,41.819,2.6228,0.036625,0.001998,0.012975,0.05493,45.42,0.17113,5.3849,0.003895,80.8,0.15627,7.5282,1.3678,0.47085,0.0281,56.494,15.7,0.23719,3.68,2.3908,0.187,0.1654,0.5769,9.9,0.03411,0.017934,0.01696
2020/4/23,"7,488.50",185.46,0.19259,42.965,2.6811,0.040833,0.002054,0.013614,0.06206,44.76,0.17547,5.6018,0.003951,81.3,0.15884,7.8499,1.3858,0.47463,0.0286,58.371,16.02,0.24807,3.75,2.4207,0.1949,0.16725,0.596,9.94,0.03537,0.018325,0.01744
2020/4/24,"7,503.80",187.58,0.19314,44.463,2.707,0.041655,0.002081,0.01391,0.0613,43.93,0.18561,5.5917,0.004082,81.38,0.16756,8.0741,1.4291,0.51446,0.0292,59.922,15.91,0.26421,3.77,2.7441,0.2089,0.17696,0.6157,10.11,0.03567,0.018613,0.01739
2020/4/25,"7,540.40",194.01,0.1942,44.423,2.7031,0.042239,0.002123,0.013941,0.06159,44.79,0.18468,5.7466,0.004216,85.78,0.16963,8.4436,1.4822,0.55523,0.0291,60.009,16.22,0.2717,3.79,2.8687,0.2108,0.18264,0.6314,10.27,0.0368,0.019953,0.01742
2020/4/26,"7,678.90",197.35,0.1962,44.566,2.7386,0.045936,0.002402,0.014237,0.06195,44.63,0.19904,6.2071,0.004472,84.06,0.17623,8.6325,1.5272,0.69284,0.0306,60.558,16.36,0.29832,3.72,2.8065,0.2254,0.18441,0.6615,10.45,0.03739,0.019428,0.01803
2020/4/27,"7,766.00",196.14,0.1975,44.46,2.7344,0.046495,0.002343,0.014501,0.06764,44.42,0.20677,6.0186,0.004356,82.7,0.17389,8.4221,1.5007,0.66901,0.0321,61.647,16.49,0.28584,3.64,2.7726,0.2168,0.18134,0.6601,10.49,0.03713,0.019019,0.01791
2020/4/28,"7,746.90",196.55,0.21453,45.734,2.7627,0.046816,0.002334,0.015285,0.06865,44.69,0.20419,6.1431,0.004296,82.31,0.17414,8.4595,1.5261,0.66753,0.0327,61.867,16.32,0.28322,3.65,2.7937,0.2158,0.18376,0.6682,10.45,0.03836,0.018987,0.01865
2020/4/29,"8,770.90",215.4,0.22642,48.802,3.0031,0.05145,0.002505,0.01621,0.07213,47.01,0.21342,6.7433,0.004762,85.48,0.18581,9.2179,1.6312,0.67497,0.0336,65.961,17.43,0.29602,3.88,2.9295,0.2288,0.19393,0.7672,10.95,0.03891,0.021135,0.02014
2020/4/30,"8,629.00",206.22,0.21145,46.4,2.823,0.04757,0.00246,0.015199,0.06745,44.77,0.19855,6.4435,0.004355,80.81,0.1766,8.8964,1.5423,0.69183,0.0315,62.035,17,0.27959,3.7,2.7389,0.2095,0.18347,0.7363,10.68,0.03747,0.020351,0.01946
2020/5/1,"8,821.60",212,0.21782,47.086,2.872,0.05093,0.002473,0.015801,0.07283,45.64,0.21362,6.6444,0.004436,82.98,0.18167,9.0156,1.5865,0.6941,0.0336,63.385,17.44,0.28304,3.76,2.8286,0.2137,0.18773,0.7544,10.99,0.04019,0.02218,0.02119
2020/5/2,"8,966.30",213.96,0.22371,49.212,2.9394,0.050915,0.002541,0.016336,0.07545,46.54,0.21437,7.4714,0.004514,83.3,0.19123,9.223,1.6444,0.69333,0.0365,64.328,17.51,0.28863,3.82,2.8733,0.2187,0.1912,0.7502,11.22,0.04157,0.021439,0.02089
2020/5/3,"8,885.50",209.83,0.21937,48.073,2.8384,0.04902,0.002505,0.015989,0.07289,44.8,0.20652,7.2085,0.004333,81.23,0.18263,9.0777,1.586,0.66281,0.0345,62.301,17.11,0.27227,3.71,2.7743,0.2055,0.18476,0.7264,10.8,0.03991,0.020338,0.02029
2020/5/4,"8,874.70",206.61,0.218,46.971,2.7699,0.049442,0.002464,0.016234,0.07334,44.16,0.20393,7.2141,0.004447,79.55,0.18252,8.9975,1.5649,0.68,0.0346,60.853,17.02,0.27481,3.75,2.7561,0.2053,0.18671,0.714,10.86,0.03945,0.020274,0.02
2020/5/5,"9,001.00",205.36,0.21695,46.549,2.7714,0.049451,0.002476,0.015884,0.07214,43.76,0.20607,7.1915,0.00442,79.47,0.18759,9.107,1.5482,0.66268,0.0349,60.19,16.86,0.27348,3.68,2.7094,0.2082,0.18617,0.7078,11.1,0.0393,0.023061,0.02071
2020/5/6,"9,151.40",199.04,0.21181,44.963,2.6543,0.04894,0.002479,0.015558,0.06976,42.15,0.20991,6.8352,0.004244,77.14,0.17764,9.1524,1.5077,0.63704,0.0344,57.586,16.37,0.26074,3.59,2.6252,0.1981,0.17836,0.6811,10.84,0.03832,0.023882,0.01997
2020/5/7,"9,979.80",212,0.2186,47.353,2.7568,0.051187,0.002661,0.016032,0.07212,44.22,0.30005,7.0958,0.004508,78.83,0.18469,9.8998,1.5887,0.63116,0.0359,64.328,17,0.27966,3.76,2.7207,0.2036,0.1849,0.7097,11.2,0.04052,0.028944,0.02047
2020/5/8,"9,806.20",211.45,0.21869,47.725,2.7532,0.052003,0.002615,0.016262,0.0726,46.46,0.39407,7.146,0.004779,81.9,0.20164,11.3362,1.6518,0.65548,0.0389,63.159,17.14,0.30176,3.8,2.8029,0.2179,0.22787,0.7616,13.86,0.03999,0.027512,0.02042
2020/5/9,"9,554.60",210.22,0.21647,47.02,2.753,0.051499,0.002604,0.016109,0.07142,45,0.42431,7.0619,0.004555,79.58,0.19772,11.0124,1.5933,0.67075,0.0374,62.942,16.81,0.29574,4.02,2.7505,0.2126,0.21779,0.7412,12.89,0.03994,0.029864,0.02051
2020/5/10,"8,738.80",187.78,0.19677,42.115,2.447,0.047641,0.002453,0.014251,0.0642,40.84,0.39709,6.1955,0.004179,72.22,0.18404,9.7232,1.4462,0.60717,0.0342,58.673,15.28,0.2638,3.76,2.509,0.1916,0.19649,0.6763,11.85,0.03697,0.031363,0.01844
2020/5/11,"8,579.80",185.96,0.19283,41.613,2.4027,0.048021,0.00241,0.014015,0.0626,39.83,0.34506,6.0233,0.004118,69.87,0.17777,9.6303,1.4124,0.5686,0.0341,59.219,15.12,0.25294,3.59,2.3938,0.1869,0.18481,0.666,13.58,0.0359,0.031941,0.01774
2020/5/12,"8,813.80",189.84,0.197,42.184,2.4404,0.050429,0.002461,0.014553,0.07018,42.46,0.35649,6.0887,0.004239,73.35,0.18578,10.0008,1.4719,0.6414,0.0356,61.148,15.76,0.26153,3.69,2.4832,0.1954,0.20695,0.7183,13.03,0.03758,0.032326,0.01814
2020/5/13,"9,298.70",199.58,0.20171,43.178,2.5233,0.051507,0.00252,0.015004,0.06975,43.1,0.34786,6.2129,0.004471,73.78,0.19234,10.2763,1.4872,0.64308,0.0358,64.729,16.11,0.27073,3.76,2.5382,0.1954,0.20263,0.7621,13.1,0.03804,0.030469,0.01887
2020/5/14,"9,778.40",203.3,0.204,43.982,2.6235,0.050999,0.002575,0.015267,0.06923,43.19,0.34295,6.272,0.004496,74.57,0.20864,10.1934,1.5358,0.63842,0.0373,65.248,16.39,0.26822,3.81,2.5283,0.1971,0.2007,0.9428,12.88,0.03865,0.030515,0.01914
2020/5/15,"9,318.00",194.85,0.19809,42.732,2.5841,0.050274,0.002492,0.014873,0.06706,41.97,0.38235,6.5037,0.004366,72.41,0.19806,10.029,1.5059,0.62876,0.0359,62.721,15.71,0.26921,3.66,2.4728,0.1905,0.19952,0.9534,12.75,0.038,0.027665,0.01868
2020/5/16,"9,379.50",200.51,0.19981,43.264,2.6349,0.051031,0.002512,0.014966,0.06792,42.45,0.38343,6.6963,0.004449,73.62,0.19747,10.0018,1.539,0.63091,0.036,65.355,16.05,0.27181,3.76,2.5524,0.1979,0.20345,0.9326,12.73,0.03864,0.02883,0.01864
2020/5/17,"9,677.70",207,0.20136,43.672,2.6227,0.051289,0.00253,0.015001,0.06872,46.13,0.37304,6.6593,0.004433,75.1,0.19965,10.1601,1.5474,0.6321,0.0358,65.072,16.29,0.27737,3.78,2.5398,0.1988,0.20522,0.9734,12.78,0.04029,0.028484,0.01889
2020/5/18,"9,730.70",214.87,0.20539,45.313,2.668,0.054326,0.002537,0.015363,0.07027,48.06,0.37106,6.7105,0.004488,76.21,0.20424,10.238,1.5787,0.63995,0.0375,66.895,16.63,0.28641,3.89,2.5982,0.2013,0.20993,1.0195,12.91,0.04055,0.027773,0.01909
2020/5/19,"9,773.30",214.51,0.20496,45.726,2.6527,0.056769,0.002543,0.015507,0.06966,48.95,0.35908,6.671,0.004524,77.15,0.20252,10.3326,1.5817,0.64728,0.0372,66.687,17.2,0.29612,3.95,2.6165,0.1994,0.20674,1.1836,12.89,0.04031,0.02633,0.01913
2020/5/20,"9,512.30",209.99,0.20176,44.22,2.5972,0.056874,0.002517,0.014996,0.07093,48.41,0.35983,6.4531,0.004524,78.31,0.19938,10.1425,1.5753,0.64427,0.0371,64.654,16.9,0.34042,4.09,2.7056,0.207,0.20396,1.1667,12.98,0.03933,0.026506,0.019
2020/5/21,"9,059.00",198.75,0.1943,42.93,2.4625,0.052085,0.0025,0.014215,0.06639,46,0.32364,6.1296,0.004233,74.72,0.18781,9.7311,1.4961,0.61617,0.0359,61.601,16.09,0.30872,3.82,2.5502,0.193,0.19584,1.5399,12.32,0.03756,0.023776,0.01798
2020/5/22,"9,169.70",207.35,0.20036,44.21,2.595,0.055746,0.002538,0.014814,0.06805,47.69,0.33408,6.4625,0.00464,74.71,0.20202,10.3854,1.7596,0.64223,0.0393,62.914,16.59,0.32562,4.06,2.6493,0.2064,0.20608,1.8019,12.55,0.0561,0.025083,0.02052
2020/5/23,"9,177.00",206.62,0.19883,43.875,2.5647,0.054907,0.002538,0.014971,0.06712,46.95,0.32728,6.5571,0.004619,73.89,0.19901,10.1976,1.6689,0.70296,0.0394,63.457,16.47,0.31902,3.93,2.5925,0.2026,0.20327,1.8716,12.6,0.05146,0.027307,0.0203
2020/5/24,"8,728.20",199.97,0.19279,42.152,2.4908,0.051444,0.002476,0.014216,0.06404,45.01,0.30168,6.5739,0.004469,71.79,0.19055,9.6609,1.5627,0.65319,0.0362,60.832,16.01,0.30427,3.79,2.4983,0.1986,0.19463,1.5359,12.11,0.04735,0.026356,0.02009
2020/5/25,"8,898.20",204.13,0.19619,42.981,2.5271,0.05389,0.002537,0.014717,0.06627,45.97,0.3202,6.8053,0.005063,73.59,0.1978,9.9159,1.6559,0.67718,0.0401,61.466,16.38,0.33159,3.86,2.6118,0.2102,0.20505,1.724,12.35,0.0494,0.026231,0.02091
2020/5/26,"8,842.50",201,0.19374,42.263,2.5056,0.05354,0.002506,0.01456,0.06501,44.84,0.34755,6.7069,0.004872,72.65,0.19431,9.9362,1.6581,0.66952,0.0417,61.913,16.22,0.33987,3.84,2.5822,0.2183,0.20367,1.6588,12.45,0.04736,0.026828,0.02208
2020/5/27,"9,199.10",208.18,0.19797,43.847,2.5707,0.055106,0.002511,0.014705,0.066,46.18,0.33491,6.7735,0.004895,73.6,0.1966,10.0129,1.6355,0.66642,0.0408,64.396,16.46,0.33627,3.85,2.6067,0.2201,0.20688,1.645,12.82,0.04554,0.026967,0.02279
2020/5/28,"9,572.20",220.18,0.20046,44.723,2.6094,0.064977,0.002532,0.015112,0.06902,47.67,0.3329,6.8593,0.00551,76.95,0.20276,10.4119,1.6881,0.67665,0.0396,67.158,17.08,0.3525,4.04,2.6645,0.2267,0.21283,1.6057,12.9,0.0467,0.026828,0.022
2020/5/29,"9,424.80",220.66,0.19758,44.503,2.6139,0.064706,0.002528,0.014997,0.06773,46.61,0.33271,7.2259,0.005542,74.19,0.20131,10.2398,1.6888,0.70565,0.0401,66.038,17,0.349,3.98,2.6757,0.2283,0.2095,1.6032,12.75,0.04682,0.027212,0.02224
2020/5/30,"9,692.50",243.63,0.20703,47.746,2.7719,0.076878,0.002621,0.016372,0.07257,54.5,0.33738,7.4913,0.006227,79.04,0.21884,11.044,1.8017,0.7027,0.0404,68.328,17.73,0.35753,4.17,2.818,0.2436,0.22067,1.578,13.38,0.04704,0.028392,0.02326
2020/5/31,"9,454.80",231.81,0.20254,45.611,2.6747,0.074162,0.002573,0.015825,0.07055,51.54,0.31609,6.9407,0.006242,76.43,0.21982,10.9501,1.7499,0.68768,0.0398,65.001,17.11,0.32827,4.13,2.7337,0.2336,0.21159,1.511,12.83,0.04702,0.02936,0.02262
2020/6/1,"10,189.30",247.97,0.2109,48.201,2.8191,0.08092,0.002648,0.017053,0.07562,54.65,0.33367,7.1995,0.006656,80.06,0.23635,12.4122,1.8909,0.72537,0.0411,67.573,17.92,0.34219,4.38,2.8627,0.2494,0.22391,1.7187,13.57,0.04827,0.030014,0.02311
2020/6/2,"9,527.60",237.94,0.20317,46.018,2.6772,0.078786,0.002575,0.016362,0.0795,51.55,0.32523,6.9832,0.007249,78.23,0.23358,12.1188,1.7967,0.69459,0.0403,66.641,17.28,0.33815,4.4,2.7549,0.2458,0.21534,1.7384,13.42,0.04705,0.027772,0.02271
2020/6/3,"9,667.20",244.52,0.20411,47.149,2.6944,0.085508,0.002594,0.016885,0.08272,52.82,0.32982,6.9402,0.007099,78.22,0.251,12.3973,1.8297,0.69754,0.0415,67.126,17.56,0.33886,4.48,2.9075,0.242,0.22451,1.7095,14.33,0.04932,0.029073,0.0232
2020/6/4,"9,794.40",243.37,0.20438,47.44,2.7207,0.088807,0.002632,0.016869,0.08205,52.21,0.32615,6.9146,0.006732,78.58,0.24901,12.1649,1.8387,0.71158,0.0423,68.103,17.52,0.33438,4.43,3.1095,0.242,0.24172,1.6911,14.27,0.05075,0.029028,0.02293
2020/6/5,"9,631.20",240.23,0.20282,46.833,2.8144,0.085188,0.002589,0.016839,0.07895,52.62,0.32099,6.843,0.006702,77.9,0.24088,11.8029,1.7978,0.77006,0.0413,67.44,17.7,0.33697,4.36,3.0892,0.2318,0.2447,1.6418,14.03,0.04972,0.027646,0.02236
2020/6/6,"9,669.60",242,0.2037,46.794,2.7986,0.086181,0.002587,0.017029,0.07971,52.81,0.32504,6.8621,0.007313,78.26,0.24278,11.8119,1.8477,0.76025,0.0415,67.658,17.56,0.336,4.35,3.0527,0.2375,0.23693,1.7095,14.21,0.05059,0.027509,0.02222
2020/6/7,"9,742.60",244.56,0.20334,46.638,2.8096,0.086535,0.002607,0.018143,0.07875,52.23,0.32194,6.835,0.007241,77.96,0.24027,11.7716,1.8067,0.74255,0.0412,66.416,17.42,0.33363,4.35,3.022,0.2316,0.23478,1.6943,14.53,0.04914,0.027091,0.02173
2020/6/8,"9,777.90",246.18,0.20408,46.404,2.7874,0.086438,0.002585,0.017951,0.07995,52.49,0.31899,6.9004,0.007784,77.72,0.24019,11.6446,1.8248,0.8071,0.0418,68.24,17.43,0.33397,4.47,3.1516,0.2324,0.2573,1.6772,14.78,0.05177,0.027574,0.02231
2020/6/9,"9,768.80",243.82,0.20133,45.873,2.7524,0.082906,0.002562,0.017536,0.07814,51.97,0.34868,6.7798,0.008183,77.46,0.24643,12.0275,1.8048,0.93367,0.0412,68.064,17.37,0.33209,4.43,3.1215,0.2421,0.25141,1.6464,14.77,0.05145,0.027589,0.02246
2020/6/10,"9,878.80",247.78,0.2027,46.653,2.7562,0.083561,0.002585,0.017602,0.07868,55.21,0.38717,6.8074,0.009009,78.23,0.25007,11.9347,1.8627,1.13657,0.0433,69.648,17.39,0.36154,4.42,3.1144,0.2471,0.2506,1.6501,15.72,0.05397,0.029136,0.02295
2020/6/11,"9,283.20",230.71,0.18838,43.252,2.5173,0.075265,0.002455,0.01573,0.07115,49.76,0.33507,6.2625,0.008764,72.35,0.22227,10.7025,1.6905,1.05256,0.0405,63.791,16.23,0.32095,3.97,2.7643,0.2311,0.22258,1.5081,13.81,0.04841,0.025304,0.02107
